text,label
"@USER Hostia puta!!!!
Un tweet de la montapollos sin nombrar a los separatistas sediciosos que quieren romper Españñña!!!
Háganle el test del coronavirus a la tipa ésta porque fiebre tiene seguro!!!!",1
"@USER @USER A ud., NO LE IMPORTA si es facha o no. DENUNCIA. EXPLICA los DELITOS que la INMIGRACIÓN ILEGAL y DESCONTROLADA que ORDENAN SOROS y RUSIA hacia ESPAÑA, para DESESTABILIZARLA, está dando sus frutos.",1
Callate zorra de Piñera LINK,1
"@USER Estas loca ya no sabes que decir, vete ya cansina!!!! Deja de soltar mierda por la boca ...... LINK LINK",1
"Es usted @USER un pérfido ""provocador facha"" ☺  @USER",1
@USER Qué buenos vídeos! Eso y más te mereces por puta y caliente. Todavía te faltó uno más en la boca.,1
"@USER KJakkajajakajjas..xD..este JJ..verga man..ya con tu post has hecho que 5 FEMINAZIS VOMITEN verde..:""v..y se le quiten 10 años de vida..O__o...es más? Hiciste que la GNAZZO de volverá pelinegra..:v
.???",1
@USER BUENO ÉSTA DECISIÓN DE LAS FEMINAZIS TENDRÁ UN RESULTADO POSITIVO......LA RAZA HUMANA MEJORARÁ EN PINTA..... ???,1
@USER La clave para frenar la inmigración es convencer a los rojos de que los moros y negros que llegan están buscando evadir impuestos.,1
"@USER Pues venga, a cocinar y a fregar. Y no te pintes tanto ni sonrías en las fotos, que pareces una... (Este lenguaje imagino que te gusta... no?).",1
"""Los mismos zurditos que llorarían si alguien tacha de """"terrorista"""" a un árabe o de """"simio"""" a un negro, ofenden a @USER con el estereotipo racista de """"corroncho mamaburra"""" solo por tocar en Israel.  """"Soy progre pero me vuelvo racista/regionalista si no piensas como yo"""".""",1
"@USER Y hay que creerle a @USER ? si es parte de una coalición @USER que ha mentido a destajo a los chilenos , ql penca",1
"Seguimos llamando ladrones a los chinos, miserables a los árabes y ahora, peor, xenofobicos a todos los que vienen de países donde algunos la han cargado y se han ganado el rechazo.   Si al menos se usara el término xenofobia correctamente.   Pero ni eso. Ni siquiera LINK",1
"""Alguna de sus co secuencias, no siendo las peores que las hay y graves. """"sin papeles"""" Una joven sufre seis fracturas tras ser arrollada por un grupo de manteros en la Gran Vía LINK vía @USER""",1
"Los fachas del ""ayuntamiento""...actúan como tales. LINK",1
@USER Te ha sacado a las palestra un sudaca,1
@USER pues con lo puto retrasado que eres podría ser,1
@USER Barre tu casa y deja al mundo en paz que coño exiges tu desde tu movil payasa? Das pena,1
@USER Sonrisa la que te iba a dar yo. Fascista.,1
"Los comunistas no creen en la democracia, la ven como un medio para llegar al poder. Por qué descartar de plano que haya habido irregularidades en Perú?

Latinoamérica no destaca por la limpieza de sus elecciones, sino por un largo historial de fraudes.",1
El más mongolo tenía que ser! No podía ser otro 😂😂😂 Hoy a chupar LINK,1
"@USER @USER Se llama Polo Obrero porque ""Negros vagos de mierda, parásitos, hijos de puta"" no tenía buen marketing",1
"@USER No me conocen ni mis vecinos :( 
No pasa nada igual, esta no es otra cuenta feminazi más tranqui jaja",1
@USER Que tiparraca más obsena y estúpida.. ??,1
"@USER No se de donde eres, pero escribiendo así, seguro que español no. Subnormal.",1
"Todos tenemos ese amigo que dice ser gay únicamente para sabrosear a sus amigas 😂😂
Bien ahí campeón",1
"@USER @USER @USER Pues vete de España, sucia sudaca. Qué coño haces aquí? O es que tus familiares son violadores que no les permiten entrar en EE.UU y por eso venís a España?",1
"Pero se propone legalizar el aborto, no legalizar las violaciones y femicidios Amalia dejá el porro LINK",1
PERO SI EL FEMINISMO NO HACE FALTA YA PA NA. FEMINAZIS EXAGERADAS LOCASDELCOÑO.  Joder. JO-DER. LINK,1
¿Por que si a una mujer le pegan un tiro en la cabeza dura tres dias en morirse? Porque a los tres dias la bala encuentra el cerebro.,1
@USER Total... Greta es una histérica...,1
@USER Tu cállate perra,1
"Entonces yo que pongo, las putis y los travelos? El dinero que gano me lo fulo tooo en putas y travelos. El jefe está invitado de miparte!xD LINK",1
Seguimos para Bingo! Cómo se lo pasan! Esto ni Greta Majareta!! #VamosAMorirTodos menuda comedia LINK,1
El nefasto ministro de ⁦@USER⁩ Marlaska acude a #Algeciras para ver si los moromierdas son tratados correctamente y no para interesarse por los ⁦@USER⁩ quemados LINK,1
@USER Pues es que tu eres la más puta de todas chiquita...,1
@USER @USER Cada vez que una feminazi comunista habla de erradicar @USER lo que habla es de volver al 36.....que lo tengan en cuenta si sus palabras se las come en el futuro el odio genera odio.....,1
"Pedrerol (el drogas) lleva 3 del Madrid , 2 del Atleti y 1 del Barça y yo claro... me tengo que cagar en la Puta madre del homosexual",1
@USER @USER @USER A los comunistas sólo les interesa el botín de las AFP.,1
"@USER @USER Patètica, los falsos los has ""contao"". ?",1
"@USER A ver, señora payasa de la tele, no descuide sus tranquilizantes matutinos",1
@USER @USER Es perra. Tú eres homoanimal y ella lesbiana. No eres su tipo ni ella el tuyo...,1
"@USER @USER Cállate, es mi mejor amigo, zorra",1
@USER Eres gilipollas y lo sabes. Payasa,1
¿Os acordáis de Greta Thunberg? ¿Dónde estará esa hija de puta?,1
De repente veo que valeria mazza es atacada por una horda de #Feminazis por que fue elegida para narrar un documental sobre la mujer por #natgeo..? #Jueves,1
"Maldito indio Boliviano ese se quedo con las ganas, la sesion sobre la crisis en Venezuela en la OEA empezó.",1
"Cllate sudaca asqueroso, lrgate de mi pas.",1
"""Los nebros son buena jente mira güil esmiz""\n\n\nLuego los violan o machetean siete senegaleses recién llegados de la selva, se les quita la tontería de Hollywood y aterrizan en el mundo real.",1
"ARABIA SAUDITA, EMIRATOS ARABES, KUWAIT Y DEMÁS ADINERADOS CON LOS MASONES JUDAS Y DEMÁS DEL MUNDO HEREJE, CAVANDO SU PROPIA TUMBA SUBSIDIANDO HEREJES ANTICRISTIANOS, LA ORDENDEBE SER: CONVIERTASE A CRISTO, PACIFIQUESE Y ESPERE EN SU PAIS LA AYUDAS,... LINK",1
@USER @USER Comunistas ladrones !!,1
"Si muchas vestidas agregadas has de tener, mayate has de ser",1
me hartan ya las pinches viejas estas que l tiran mierda a Irina la puta madre callate malparida que pierdes tu puto tiempo,1
"@USER La izquierda en bloque no vota por esto porque en la Araucanía, habría que actuar ya y también porque en un gobierno marxista, quieren terminar con la propiedad privada...esta clarito que a la izquierda le sirve el delincuente.",1
"@USER Te van a echar del primer mundo, sudaca salvaje",1
Tu eres mi puta y yo soy tu crush yo soy tu puto y tu eres mi cruz,1
"@USER Si es así mal. Pero también te digo, a la izquierda no se os ve el puto pelo con las violaciones por parte de marroquís y argelinos y no son pocas. Os imagino en caso rezando y poniendo cirios para que viole algún español. Lo deseáis con fuerza, es vuestro día de distrute.",1
Rovira lleva siendo subnormal desde 1980.,1
"@USER para que lo publicitas. deja ese loco con su locura, SUDACA PENDEJO!!!",1
ESCORPIONGOLDEN: MakotoG77 Fer_Gay Cállate puta,1
Aquí en tuiter  las mujeres son feminazis empoderarlas y todo pero en la calle andan con miedo las cerotas doble moral,1
"Si la lucha contra el machismo consiste en que ellas se desnuden constantemente, los hombres estamos de suerte. Sigan luchando ;) #TetasFree",1
"@USER Inmigrante motorizado,eres una rata de cloaca.",1
No sé si los fachas descansan pero hoy están mu callaos @USER @USER,1
Más de 40.000 invasores negros africanos se preparan para invadir España en los próximos meses. Sólo el uso contundente de armas en las fronteras españolas podrá detener y revertir este efecto llamada creado por el gobierno de Pedro Sánchez. LINK,1
"@USER @USER Dudo que tu ex mujer le diga como culear a tu nueva mujer, lo más probable es que le diga que no sabes culear y que por eso te dejó 🤣",1
@USER Zeus callate puta gorda q te huele la boca,1
@USER Acho cállate jodía perra 🙄,1
No me llames frijolero pinche gringo puñetero,1
"¿Os imagináis a SEMEN como una opción en las elecciones? No nos interesa, pero quién sabe. Eso si, ni una sola mujer en el partido...",1
@USER Pero tú eres puta del PRI,1
"No digo que la 4T no valga barriga, pero nombrar al feminismo cuando eres diputada plurinominal por el PAN es una mentada de madre. LINK",1
TE LO MERECES POR PERRA. —Lo arrastra por la academia de las greñas y le da unos chanclazos. LINK,1
"Marlaska, sobre los inmigrantes que asaltaron la valla en Ceuta: ""¡Les quiero fuera ya!""    Pues yo quiero que no tengan posibilidad de entrar y que la @USER se pueda defender.    LINK",1
"Dí que sí, Dani. Da caña a tanto fascista, borrego y con prejuicios como camiones. A la mierda todos ellos LINK",1
@USER hija de puta tenés un cuerpazooooo callate 😻,1
@USER callate puta haceme pizzas,1
"#L6Niglesias @USER despreciando en directo así a @USER por no ser afín, demuestra el dictador totalitarista q lleva dentro",1
"@USER @USER Como puede hablar un miembro del partido más corrupto de Europa, fascista, matón de discoteca.",1
"@USER pinche gordo mediocre vete a la mierda junto a tu perra hija gorda eso y más te mereces, tu con tus decisiones insultas más a la verdadera afición",1
Calla ya subnormal de puta mierda @USER,1
"@USER Y homófoba, y narcisista. Y da hasta asco de oírla",1
no estoy viendo los goya pero seguro que dani rovira ya ha hecho el subnormal,1
@USER Cállate puta! LINK,1
yo creoque mereces un castigo por zorra no? *con el cigarro en la mano*(md) LINK,1
"@USER y que quieres? Que encima del desgobierno se implementen las ideas  radicales trasnochadas de tus amigos cubanos, venezolanos y nicaraguenses?? Fuera zurdo obsoleto!!!",1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Haganlo por la mala vamos a ver quien sale llorando loca feminazis,1
"JAJAJAJA, este es el mismo monguer de siempre. Todos repiten lo mismo. LINK",1
Estoy hay que hacer con todos los comunistas y rojos repugnantes que hablan y hablan y que jamás han generado empleo y trabajo. Una patada en la rrrr LINK,1
@USER @USER JAJAJAJAJJAJAJAJAJAJJAJA CÁLLATE PUTA,1
"@USER Y tú pedazo de golfa repugnante, que haces?
Me refiero además de emborracharte",1
@USER Tú eres perra,1
@USER No seas puta y deja de enseñarle eso a la chica 😂😂,1
"@USER @USER Me da vergüenza ajena estas tontorronas que votan por una loca de patio que no sabe ni dónde está parada, así con estas fanáticas feminazis, háganse ver!! La Oliva es una loca ignorante!! Igual que las que votan por ella",1
"Por eso no respeto a los zurdos y feminazis, pues en sus delirios afectan a terceros",1
"@USER Patética, eso es lo que eres!!!",1
Menudo ostión que se lleva el moromierda. 😂😂 LINK,1
@USER Cállate tu puta zorra 😒👅,1
"Crece a 1.402 la entrada de inmigrantes a Ceuta, la mitad de ellos al asalto, en lo que va de 2018 LINK",1
"Cinder eres una hija de la grandísima puta y te mereces lo peor. Y te lo vas a llevar, zorra de mierda.",1
@USER @USER @USER @USER @USER @USER @USER  otro jotito rayado enamorado que quiere que le contesten jaja,1
"@USER desnudas provocais al igual que un hombre, simplemente porque es un instinto humano.",1
@USER Cállate la recalcada concha de tu madre hija de remil puta,1
"Teñida del orto me dice el cara de artesanía prehispánica. Seguís siendo sudaca amigo, por algo no podes irte a tu alemania natal. LINK",1
Los Reyes Magos JAJAJAJAJAJAJAJAJAJAJAJAJA  Puto retrasado #TierradeNadie10,1
@USER Lastima.... callate zorra!!!!!!!😠😠😠💩💩💩💩💩💩,1
"@USER @USER No defiendo el accionar de la policía,  pero tampoco tu actitud de hembrista que busca cambiar el mundo y se cree oprimida, además de la forma en la que expresas todo eso es típico de una hembrista. No comparto ni lo que dices ni lo de la policía. Feminazi.",1
"Lo voy a decir lo más suave que puedo. Si dices que @USER es un partido fascista eres un ignorante, un ciego y un gilipollas. #EleccionesCataluna",1
"somos lo que comemos, tu eres lo que bailas, eres una puta guarra",1
"Las bandas de metal sudaka no tienen derecho a cantar en español. O sea, ya de por sí el cantante de afinar cero, lo mínimo es que sepa inglés el vago gutural.",1
@USER El 92% por ciento de la población de Kosovo es musulmana. Esto es una buena pista de a quién apoyar.,1
@USER Pero si la dc es perkin de la derecha de toda la vida!! Malnacidos DC,1
@USER La versión sudaka del Isis. Me parece que cambiemos tendría que abrir un poco más los ojos y tomar más en serio las acciones estos parásitos subordinados,1
"Lo que vengo diciendo quieten elmpoder nadie a elegidos @USER  como presindete , nos quieren imponer y esos de ahí tiene facha de venecos no permitir que se rompa la democracias @USER  terrorista @USER  @USER  @USER LINK",1
"@USER @USER @USER @USER @USER @USER @USER Tu eres tonta, muy tonta ojala que mueras zorra",1
Empecemos pronto con el hate que luego se hace de noche: Dani Rovira subnormal.,1
"@USER Pues súbete tu a repararlo, maricón",1
"PODEMOS no es mas que la voz de los perroflautas. Nada más.   Hablan para los perroflautas...Se visten para ellos. Por eso sus pintas de andrajosos a pesar de estarse llevando más de 100,000 por año. No pueden desentonar con su público.",1
"@USER Facha, machista y catalanófobo. Al Madrid de cabeza.",1
"@USER Molecular? Pero si los de derecha son gente re ignorante, re cavernicolas, para qué ocupan terminologías q no entienden? XD",1
Subnormal hoy no hablaras de arbitros no?@USER 🖕🏻🖕🏻,1
"@USER La gran diferencia es que la  ""ultra derecha"" viaja pagando de su propio bolsillo el pasaje y los zurdos lo hacen con dinero ajeno, con el producto de los impuestos recaudados de quienes trabajamos...",1
@USER Y a los fachas machistas quemarlos con gasolina,1
"Kösem se lo merecía, fue muy zorra después #KosemGranFinal",1
Los venecos nunca dejan de figurar en ninguna elección del mundo.. Hahaha LINK,1
"Eres un gordo asqueroso, puto nazi de mierda, perso... — Están wapos los argumentos XDXDXD LINK",1
@USER @USER @USER Maricas ustedes yo no,1
joder con la puta Mónica tío cállate ya,1
Otro gilipollas con un puñado de seguidores que quiere hacerse notar... vete a la puta 💩 mongolo! 😂😂😂😂 LINK,1
@USER estúpida. Has visto que hay un incendio de grandes proporciones en Australia. . me pregunto algo. Porque np has salido de bocona a decir algo?,1
@USER @USER @USER @USER a ver que protegemos?el pais ¿de que? de inmigrantees que viene a vivir de lo nuestro? pues x esa regla de 3 deberias de estar pidiendo que no dejen hacer negocios aqui a ningun extragero o es que los que tienen pasta  y pueden evitar las concertinas son mejores que los demas,1
Si no gana.... tendrás q aceptar a una comunistas destruyendo Santiago y luego el país completo... LINK,1
No sabía que se podía ser tan subnormal :O,1
Eran marroquíes y argelinos. Estamos en una situación de alerta nacional. No hacéis ningún favor ocultando a la gente la nacionalidad de estas bestias @USER LINK,1
@USER @USER Que PERRA ERES! ni un perro se porta como tu! No mereces ser mujer! el pais te repudia! y te pasará la factura!,1
"No es sorpresa ver la cifra de asesores. Si tenemos  un Congreso lleno de ignorantes e incapaces de legislar con  ideas propias,se tienen que asesorar hasta para sumar 2+2. LINK",1
@USER callate de una vez perra en celo,1
"Un abrazo no entiende de etnias, ni de minorias ni de sexualidad. Yo te abrazo y apechugas, subnormal de mierda. Y si no te gusta, te jodes.",1
"YA ESTA LA CERDA MACARRA AMENAZANDO ,CON SU HERMANO Y SU PADRE JAJAJAJAJAAJ PERO KIENES SE CREEN KE SON ESTOS MAFIOSOS PUAGGGG FUERA PERO YA",1
"""Soy moreno, siempre que me subo al coche lo primero que hago es PONER SEGURO a las puertas, no por ser Racista, POR MI SEGURIDAD, para asaltarte no hay distinción entre pinches güeros cara palida o prietos en aprietos. Su campaña está muy pendeja. """"#AsíVivimosElRacismo"""" LINK",1
@USER Es que es amiguis de la mayor incitadora al odio...la mayor feminazi...silvita buenanoche!,1
"@USER que se vaya a tomar por culo o a Su puto país nazi, aquí no. #rayovallecano tiene la mejor afición. #todosrayos",1
Ojalá la 'Puta sevillista' de tu novia te mande donde te mereces. @USER,1
"y ser retrasado es peor y tu lo eres,Y LO SABES LINK",1
Dentro de poco vamos a tener malaria por todos estos negros sudacas de Africa SUDACAS DE ÁFRICAAAAAAAAAAAAAAA,1
"-Emo mongolo con gorra -Dice su edad con ""lvl"" -Bio de mongolo. - ""se patina guai en Sevilla"" - Dinosaur LINK",1
"¿Qué pasa? —Se ha inclinado, forzándose a enseñar algo de canalillo. Que hija de puta— ¿Pasa algo? LINK",1
@USER @USER @USER @USER @USER @USER ERES UNA PUTA GUARRA,1
"@USER Déjate de estupideces y trabaja para ser mejor en lo tuyo, que ERES PATÉTICA!",1
CÁLLATE ASQUEROSA PUTA DE MIERDA ZORRA LINK,1
@USER Tu coño de envidiosa si ke no es realistic zorra LINK,1
"@USER pero voy como a las 12:30 por ahi, puta zorra no te mereces que te lleve pizzas",1
@USER @USER callate perra malparida >:v ok no,1
"@USER @USER @USER @USER @USER @USER @USER Una cosa es ""haya"" y otra es ""hallar"", migrante ignorante\nJajajajajajajajajajajajajajajajajajajajajajjajajajajajajaja!!",1
“Es que todos los tios que reniegan del feminismo son unos maltratadores”  Coger esta situación para darle un poco de credibilidad a tu argumento de que el marxismo no es una cosmovision es de ser una gilipollas con 0 aspiraciones a los intereses del proletariado,1
"@USER Pero si tú eres la primera en poner peros cuando te digo para salir, PERRA",1
"@USER eres patética

en tu vida serás NADA en Catalunya, payasa",1
"@USER Jajaja vos mejor callate, zorra. Yo también te amo y ME VOY A COMER TODAS LAS GORDAS QUE SEAN NECESARIAS, OK?",1
momento del día: vero y yo cogidos de la mano mientras me dice ''es que tú eres muy zorra'',1
@USER Ese sueldo actual solo permite que los weones quieran llegar ahí a forrarse. No hay vocación real de servicio. Ya está bueno ya!!!,1
@USER Jodete perra,1
Mucho Franco y mierdas pero de esta agresiva invasión de inmigrantes ni mu.  #Asco LINK,1
"Callate! cerra el orto un ratooo! es mas, no te queres morir mejor? la puta que te pario 🙃",1
@USER Es acojonante esta tele @USER y este podemita @USER que tenga la poca de verguenza de defender las tesis del referendum despues de ver q hay 200000 mil votos que superan a los independentistas! no son periodistas son malos políticos!,1
"Espero que el Pdte. @USER tenga cordura para vetar este atentado contra la sociedad chilena que fue violentada por ese episodio.Una vergüenza estos parlamentarios, cómplices de delincuentes y terroristas.
@USER
@USER @USER @USER LINK",1
A la frontera con ellos a que impidan que la salten los subsaharianos. LINK,1
"@USER @USER @USER No puede dar mas asco este tipejo. Es lo mas ruín, rastrero y bajuno que he visto. Maricón",1
@USER @USER Y todos conducidos por venecos,1
hdp solo sudacas tenian que ser LINK,1
@USER ¿Para que me sigues maldita chavista hija de puta? Sal de mi TL perra asquerosa. Tu eres culpable de la desgracia de Venezuela. Mil veces maldita tu y toda tu generacion,1
Ni yo @USER ver a a alguno de esa chusma de vividores subvencionados rojomierdas me produce nauseas  #NoVeoLosGoya #BoicotALosGoya,1
"@USER No es su cumpleaños,se cambiaron las fechas de su nacimiento como la mayoría de los inmigrantes japoneses de esa época,le pusieron en esa fecha por algo simbólico X el país q los aceptaba.\nHay que ser más que un débil mental para estar agradeciendo a un DELINCUENTE.",1
@USER Hay estan las feminazis. Que cualquier hombre les parece violador solo porque se les canto decirle asi,1
"@USER @USER ejerce su autoridad, mandé el ESMAD, es un transporte ilegal, la mayoría son conductores venezolanos ilegales y delincuentes",1
Ay las feminazis si fuera al revés... LINK,1
mami quedate quieta que de nada te vale inventar chismes de alguien porque todo el mundo sabe que tú eres más perra… LINK,1
"@USER Cristina, es posible que los piojos los tengas tú.   Qué patética eres",1
Asi que tu eres la ex arrancar numero 3 eh?... eres una sucia puta traidora te dare lo que te mereces! LINK,1
puta q odio la voz chillona d la perra d Spotify CÁLLATE POR FVAOR NADIE VA A PAGAR ESO,1
"""Los mexicanos salieron de los indios, los brasileros salieron de la selva"".. yo salí de una champa..",1
"Nosotros como tu dices seremos gentuza,tu eres una gran hija de puta,además con pinta de zorra@USER",1
@USER La patada JAJAJAJAJA MUERE SUBNORMAL  😂😂😂😂,1
@USER @USER Si los comunistas no producen ni una wea. Por lo tanto deben andar a poto pelao.,1
@USER Tu eres una perra comunista!,1
"Mexicanos durante el mundial: pedimos disculpas no todos somos así, esos son pendejos que ponen en mal a México. Also mexicanos: pinches sudacas y cetrocacas nos la pelan a nuestra gran nación, nuestra gastronomía es la mejor.",1
'Lejos de ser decente' Ya me jodería ser tan subnormal xd LINK,1
"Porque estamos esperando a que subas tú, mamón. LINK",1
@USER Era un negrito... ese es delincuente solo por el color de su piel..,1
"@USER Los indígenas se están ganando todo el odio de la gente, y más por estar de alfombras de ratas venezolanas LINK",1
"@USER @USER @USER @USER Te quedan los zurdos y feminazis, los corruptos, los apoyadores al golpista, los que defienden el aborto asolapadamente, los perro muerteros, los que señalan errores de fiscalización a franquicias exitosas, los que permiten el pago de 540 millones a los corruptos de Odebrecht...",1
"Ceuta  Concertinas no , que cortan  Armas defensivas para las FFSS españolas no, que hacen pupa  Y LOS PUÑETEROS MOROS ATACANDO CON CAL VIVA !!!!  SON USTED @USER  y su gobierno de retales GILIPOLLAS ? o acaso piensa que lo somos los ESPAÑOLES ?????",1
La maldad les regresó a las FemiNazi como un boomerang LINK,1
"@USER Acto seguido, aumentará el flujo de personas venezolanas a Colombia, en dónde llegará un grupo de gente necesitada y principalmente delincuentes.  Historia ya vivida por Ecuador. Que pena que Colombia no aprendió de nuestra experiencia...",1
"Aunque hubiera ido de manera consentida... Por ahí saldrán quienes dirán que lo hizo para llamar la atención, porque fijo que era una feminazi y escogió meterse en una bolsa negra para que se viera más dramático... LINK",1
El independentismo mas fascista que nunca @USER @USER vergüenza ajena #resistenciacatalana LINK,1
@USER @USER @USER @USER Vos tenes una cara de marica que no te aguantas Julián,1
@USER Dice Arrimadas que gracias por defenderla cuando le han llamado mala puta. Feminista por horas...,1
"@USER @USER Claro....seguramente tus referentes Boric, Vallejo, Cariola, Jackson, Teiller, Jadue, Letelier, Navarro, Orsini, y la mayoría de los zurdos.... han generado mucho trabajo.!! Solo han vivido del Estado. KAST es un empresario qué no te pide ni a ti, ni al Estado.",1
@USER @USER Cerda ladrona,1
Las #Feminazis agrediendo a otras mujeres y así exigen no ser más violentadas.  ?,1
"@USER No metas a Víctor Raúl en tu perra das, ya la jodiste , ahora callate",1
"Oye Di María, ¿te has atragantado ya mamando en el Camp Nou? Eso te pasa por subnormal. LINK",1
"@USER El negocio más rentable de @USER  verdaderos traficantes de personas. Se expulsan, delincuentes, narcos, sicarios e ilegales, qué pretenden estos Jesuitas ??",1
Jajaja los comentarios de los chistes feministas. Siempre salta una feminazi que lo hace todo más gracioso ??,1
"@USER Y que putas ganó con eso ????
Parece una feminazi loca .",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No manches.

Eso es de maricones.

Tirar a alguien de una silla de ruedas es no tener madre.

Pero a qué no lo hacen en un mitin, porque les va como al Ruso ese que madr
earon por prepotente",1
Los comunistas la mitomanía la llevan en la LINK,1
Como siempre las subvenciones serán para inmigrantes. LINK,1
"@USER te mereces polla, bonita :3",1
Puto sudaca de mierda — 😘 LINK,1
"@USER @USER Callate perra, me das asco ya deja de chuparme las bolas",1
@USER Callate que después me andas abrazando puta loca jajaja,1
hasta el cuñado Inés Arimadas la llama Facha y Tu le vas a Votar Piensen Catalanes ni los Fachas de C's ni los Traidores PSOE o PCS la solución es En Comu Podem,1
En las últimas 24h varias peleas callejeras en ceuta por parte de los últimos en saltar violentamente la valla. Y el gobierno pide respeto???,1
Esos gays apenas no les puedes decir algo y ya piensan que quieres sexo Jajajaja 😂,1
@USER Eres una CERDA hdlgp. No te ofendas que e sun adjetivo muy suave para una PERRA como tu,1
"@USER Pegatina MADRID, FASCISTA Y MADRIDISTA  LINK",1
"@USER @USER Más que expropiación será nacionalización, estos zurdos solo saben robar para ""repartir""",1
Es lo que se merecía la perra esa. LINK,1
x cert...Jorge Valdano...ets un putu subnormal,1
@USER @USER Eso mismo he pensado yo jajaja. Hoy en dia.. para que te atraquen los inmigrantes y te lo roben,1
"Que sabrán esos Yankis....si #GrandeMarlaska dice que no haay colapso en los centros de acogida de inmigrantes, adelante con ellos.  La inteligencia norteamericana advierte de una invasión inminente de 100.000 subsaharianos - Rambla Libre LINK",1
"Dale a ""me gusta"" en mi página de Facebook y recibirás en menos de 24 horas a un sodomita enloquecido por Amazon.",1
"@USER @USER @USER Con acciones así en vez de simpatizantes consigues simpatía a las derecha, así que oliva se lo merecía la derrota, santiago no se merece se transforme un gueto  de inmigrantes LINK",1
Mierda....otro católico islamofóbico! LINK,1
@USER Eso se pasa con un simple 'PERRA YA CALLATE!!!',1
"@USER  Enano ridículo ,ya quisieras  imitar andando con tacones al gran @USER. No llegas a su suela #TierradeNadie10",1
El pendejin de Mierdilio ya me tiene hasta la madre. Lárgate ya puto sudaca @USER,1
"@USER @USER @USER @USER @USER Ay si, ¿Cómo ven? Che llorón bolonero, jamás ando pidiendo chichi, maricón.",1
El haber tenido hermanos con tendencias de machismo exarcerbado solo me han servido de con quien agarrarme a madrazos y eso que no soy féminazi.,1
Putas y bolleras. ⬇️ #HolaPutero LINK,1
"@USER También todos tenemos derechos iguales a tener un chalet como el suyo, y no como ahora, fijese en mi, trabajando como un negro para ustedes, si si, soy negro pero ya sabe a que me refiero marquesa. Por cierto tiene usted el postre de antes de acostarse preparado, golfa.",1
"No me representan locas
#Feminazis #cuandoteconvienesi LINK",1
"@USER ¿Que necesidad hay de esto putos rojos?¿Por que? ¿Por qué dejar blanco ese pelo tan bonito? Guarros, terroristas de photoshop",1
@USER @USER @USER @USER no salio domador jotito de poncho no doma ni mayate que trae,1
"Alguien es bien nena, mariquita y flojo y además no quiere aceptarlo.",1
"@USER @USER @USER @USER @USER Este muchacho tiene un serio problema, deberia estar recluido y medicado x salud mental. Claramente no es cristiano, ni creyente de ninguna denominación, sino en la próxima genialidad q se le ocurra, las feminazis locales lo podrian usar de chivo expiatorio p' culpar a la iglesia",1
LINK me tuve que hacer un FB nuevo porque los árabes hijos de puta me hackearon el anterior. Quien quiera mandarme la solicitud bienvenido va a ser 😂 lo más feo es que tenía un montón de páginas donde me pasaba las noches viendo y compartiendo buenos vídeos 💔,1
@USER jjajajajajajajaajja cállate zorra,1
Lis fachas ignorantes seguiran diciendo que son unos subvencionados. No los sacas de ahi. Animalitos #Goya2017,1
@USER Y tu rabiando como una perra ????,1
"@USER El chaval en cuestión es un youtuber subnormal con muchos seguidores. Aparte de que no le sale de los huevos, el perro es suyo y punto.",1
#Vergüenza que #Barcelona y #Bilbao tengan calles dedicadas a este racista y machista. ¿Hasta cuándo?  #DiaInternacionalDeLaMujer LINK,1
"@USER @USER @USER Si Einstein viera q un mongolo como tú, usa una frase suya en su bio, se hubiese hecho carpintero",1
@USER @USER Y la #ZORRA eres TU,1
@USER @USER Hace mucho tiempo que argumento mi propia opinión en datos.\nLa inmigración tiene un origen claro y la ilegal unos beneficiarios más claros...,1
@USER @USER @USER Jajajajjaja vuelve a la selva peruano ignorante.,1
"""Eliminar el cáncer del top manta subsahariano en #Barcelona con 3 medidas de oro: 1)detener a """"sindicatos"""" de delincuentes que encima van por ahí como interlocutores, 2)repatriaciones masivas a África, 3)cierre y repatriaciones masivas de chinos proveedores.""",1
"#SánchezLárgate    Los inmigrantes sin papeles con tarjeta sanitaria. Los españoles fuera de su comunidad, con un papel mojado.    En VOX se va a trabajar para que los españoles tengan una de las mejores sanidades del mundo, si no la mejor, como lo ha sido mucho tiempo. LINK",1
"@USER Cállate perra, nunca más nos juntamos (?",1
"@USER @USER @USER en europa sigues pareciendo subnormal, de nada",1
@USER @USER callate puta gorriada,1
@USER Los venezolanos para su Venezuela.,1
"#U20WWC bien hecho chicas, gracias por patearles el trasero a esas sudacas. 3-2 #Sub20Fem 🇲🇽",1
Mi novia es como mi polla. Sé que está ahí porque de vez en cuando se levanta. Una de mis pantalones y la otra de la cama.,1
@USER Ya te digo... pero Greta majareta se cree que en el resto del mundo le hacen caso a sus polladas,1
@USER callate vos puta,1
Cuando tenga una obra contrataré albañiles negras lesbianas porque #EquidadDeGenero e #Incluyente. 👌🏾,1
@USER Tú eres la malagua celulitica puta barata LINK,1
"LINK problema de la inmigración africana. No dejen de verlo, menudo asco, aunque luego cobren justos por pecadores.",1
El biribiri de las estupidas adolescentes manipuladas por la #femimoda aburre a la sociedad y enoja a los abusadores. #feminazis,1
